position COMBINED_rate(cM/Mb) Genetic_Map(cM)
111099 41.8267006731 0.2685985734
111223 41.8267006731 0.2737850843
111250 41.8267006731 0.2749144052
113034 41.8267006731 0.3495332392
113093 41.8267006731 0.3520010146
113390 18.1833174359 0.3644235447
113682 18.1833174359 0.3697330734
113794 16.6324373104 0.3717696049
113886 15.2806616298 0.3732997891
114669 15.2806562210 0.3852645472
116026 15.2820437173 0.4060003977
120174 15.2840034594 0.4693903150
125892 15.2840034594 0.5567842468
126701 15.2780333369 0.5691490056
128389 2.9199654990 0.5949383259
129225 2.9214347380 0.5973794170
129457 2.9249017025 0.5980571899
130606 2.9414193551 0.6014179020
131435 2.9454910792 0.6038563386
131828 2.9560830909 0.6050139166
132560 3.1267699197 0.6071777694
132994 10.7520459861 0.6085347876
135310 10.7571123021 0.6334365261
139045 13.2786826653 0.6736143405
139334 13.4778783734 0.6774518798
139357 13.5921177595 0.6777618710
139937 13.5960063829 0.6856452993
141035 13.5951101277 0.7005737143
142930 13.5984648403 0.7263364480
146428 13.6033414640 0.7739038780
149172 13.6025577907 0.8112314470
151656 13.6002545043 0.8450202005
152286 13.6002545043 0.8535883609
152362 13.5996521584 0.8546219802
155494 13.5996521584 0.8972160908
159851 13.6000894398 0.9564697752
163278 13.5994236288 1.0030772818
168610 13.5994236288 1.0755894085
172350 9.3904241483 1.1264512529
172537 6.5626507084 1.1282072622
172683 4.7347629419 1.1291654092
172852 4.6405022537 1.1299655842
173906 4.7785732297 1.1348566735
174121 5.5548959855 1.1358840668
179396 10.9330365969 1.1651861431
179777 11.0321694208 1.1693516301
182504 11.0363160168 1.1994363561
183238 11.0363160168 1.2075370120
188593 4.7969891871 1.2666364843
193188 4.7940393844 1.2886786496
198072 4.7987071708 1.3120927380
198273 4.8023446347 1.3130572781
198427 4.8023446347 1.3137968392
198698 4.8035107728 1.3150982746
200559 4.8035107728 1.3240376081
200852 4.8035107728 1.3254450368
204759 5.0026624644 1.3442123534
209814 5.4764105087 1.3695008121
210080 5.7622370387 1.3709575373
210103 6.0865433336 1.3710900688
210420 6.3017042244 1.3730195030
212731 6.2890868804 1.3875827415
214402 6.2716352435 1.3980918056
216763 5.9527878692 1.4128991365
217829 5.6246566781 1.4192448083
217867 5.5689688711 1.4194585453
218145 4.3817136098 1.4210067186
218466 3.6339745780 1.4224132487
218709 1.1376295144 1.4232963045
219586 0.9834745411 1.4242940056
220385 0.9759600264 1.4250798018
221278 0.9770437583 1.4259513341
222684 0.9798748566 1.4273250576
222982 0.9802102457 1.4276170603
223128 0.9822303623 1.4277601710
226749 1.0800525830 1.4313168271
228677 1.0900950247 1.4333991685
228978 1.1076090562 1.4337272871
233410 1.1123716427 1.4386362104
237667 1.1035227014 1.4433715765
241835 1.0365000324 1.4479710592
245185 0.9327670030 1.4514433343
245312 0.8350647623 1.4515617957
245355 0.7490120378 1.4515977035
257873 0.7429554554 1.4609738361
262939 0.7235345756 1.4647376485
265835 0.7191614528 1.4668330046
271176 1.2715957332 1.4706740459
272556 17.7953681705 1.4724288480
276259 17.7953681705 1.5383250964
277176 17.7649220001 1.5546434490
277845 2.7819333798 1.5665281818
278376 1.6546742406 1.5680053884
278545 0.5112482818 1.5682850284
281162 0.5120371808 1.5696229651
281262 0.5143257918 1.5696741689
285508 0.6383077986 1.5718579962
285707 0.7648781338 1.5719850194
285907 0.8012050133 1.5721379950
286770 0.8128164321 1.5728294350
286880 0.8182895196 1.5729188448
287592 0.8145953407 1.5735014669
288376 0.8031515651 1.5741401097
288414 0.8007190830 1.5741706294
290590 0.7998182671 1.5759129941
290688 0.7992328044 1.5759913763
292204 0.7987544828 1.5772030133
293366 0.7537444173 1.5781311660
294485 0.6607189907 1.5789746060
295511 0.5502896858 1.5796525037
344502 1.8392410890 1.6066117457
344798 2.8554871466 1.6071561610
344857 4.3696501217 1.6073246348
347709 5.8058189006 1.6197868769
348597 5.9993752852 1.6249424441
349593 5.9198765958 1.6309178219
351367 2.7283111546 1.6414196830
354215 0.3756842775 1.6491899131
357201 0.2097310180 1.6503117064
358119 0.2076103707 1.6505042395
360753 0.2090149088 1.6510510852
362417 0.2151469292 1.6513988860
366783 0.2149014221 1.6523382175
366915 0.2145382320 1.6523665845
367217 0.2143979243 1.6524313750
368066 0.2141917155 1.6526133988
368187 0.2139486116 1.6526393160
368505 0.2138220755 1.6527073517
369646 0.2134992038 1.6529513227
369801 0.2135477037 1.6529844151
371630 0.2124557900 1.6533749938
371849 0.2112180578 1.6534215216
372866 0.2106483347 1.6536363304
373501 0.2102665173 1.6537700921
374821 0.2123476637 1.6540476439
374997 0.2146529147 1.6540850171
375344 0.2204507336 1.6541595016
376995 0.5076295062 1.6545234658
378340 0.3916622779 1.6552062275
379221 0.2248477051 1.6555512820
379751 0.1465097974 1.6556704512
380999 0.1372643183 1.6558532955
381360 0.1348716527 1.6559028479
382646 0.1346401578 1.6560762928
382971 0.1345239711 1.6561200509
383058 0.1343549432 1.6561317545
383598 0.1343073584 1.6562043061
383650 0.1342732970 1.6562112901
385874 0.1340599175 1.6565099139
387237 0.1341109073 1.6566926376
387247 0.1340766001 1.6566939787
388025 0.1336425113 1.6567982903
392761 0.1361722633 1.6574312212
392912 0.1373253746 1.6574517833
394792 3.0186585987 1.6577099550
399440 2.9892339119 1.6717406801
399648 2.9445354992 1.6723624408
401735 2.9443772530 1.6785076864
402564 2.9312732617 1.6809485751
409073 2.6528370598 1.7000282328
409793 2.5909238092 1.7019382754
410593 2.5352801888 1.7040110145
411009 2.4201999614 1.7050656911
411582 1.5130680624 1.7064524656
412083 0.6951935035 1.7072105127
412525 0.2080613486 1.7075177883
413221 0.1687618513 1.7076625990
414707 0.1588417504 1.7079133791
414942 0.1525778189 1.7079507069
417064 0.1497556718 1.7082744770
417083 0.1475577407 1.7082773224
418653 0.1476491070 1.7085089880
423101 0.1479909838 1.7091657313
424221 0.1484256096 1.7093314812
433571 0.1484459378 1.7107192606
434187 0.1484553704 1.7108107033
435010 0.1484676042 1.7109328821
435356 0.1492965230 1.7109842519
435475 0.1493332682 1.7110020181
435793 0.1486242023 1.7110495061
436181 0.1486482267 1.7111071723
436766 0.1486252628 1.7111941315
437058 0.1486270233 1.7112375301
437606 0.1486711217 1.7113189777
437727 0.1486497304 1.7113369669
438001 0.1486497304 1.7113776969
438474 0.1487089880 1.7114480083
446493 0.1487385055 1.7126405056
449935 0.1524729491 1.7131524636
450509 0.2600032524 1.7132399831
450968 0.7479341056 1.7133593245
451209 1.1499782903 1.7135395767
451728 1.2519263644 1.7141364154
451912 1.8164102050 1.7143667698
451977 2.3867444762 1.7144848365
452000 2.8579239164 1.7145397316
452521 1.2896341108 1.7160287100
452620 0.9869207831 1.7161563838
453558 0.3607016311 1.7170821155
453788 0.1348314667 1.7171650768
456269 0.1375523964 1.7174995937
456583 0.1373929797 1.7175427852
457457 0.2890600142 1.7176628666
457906 0.1826727308 1.7177926546
457940 0.1505028109 1.7177988654
461430 0.1504611183 1.7183241203
464061 0.1504304025 1.7187199835
464169 3.4939199832 1.7187362299
464271 0.1629244469 1.7190926098
464657 0.1388874409 1.7191554986
464820 0.1388916842 1.7191781373
464870 0.1124167825 1.7191850819
466075 0.0908363020 1.7193205441
467064 0.0824751797 1.7194103812
471047 0.0822858696 1.7197388798
471076 0.0821828407 1.7197412661
471141 0.0819655645 1.7197466080
473657 0.0823251781 1.7199528334
474421 0.0832882594 1.7200157298
475618 0.0844358947 1.7201154258
475886 0.0854438234 1.7201380547
476345 0.0873107590 1.7201772734
476586 0.0896518402 1.7201983153
476622 0.0896518402 1.7202015427
477089 0.0915026819 1.7202434101
478308 0.1054552463 1.7203549519
478479 0.1227530047 1.7203729848
478853 0.1665179630 1.7204188944
480258 0.3218348180 1.7206528521
480338 0.3218348180 1.7206785989
480800 0.2716864139 1.7208272866
481275 0.0375684680 1.7209563376
482191 0.0243416615 1.7209907504
482277 0.0094709572 1.7209928437
482948 0.0065432643 1.7209991987
483164 0.0041005773 1.7210006121
483787 0.0035390879 1.7210031668
495253 0.0035390879 1.7210437459
500830 0.0035390879 1.7210634834
501263 0.0035390879 1.7210650159
503522 0.0035390879 1.7210730107
503634 0.0035390879 1.7210734070
504801 0.0035527166 1.7210775371
506289 0.0047365288 1.7210828236
506638 0.0117627643 1.7210844766
507173 0.1223803130 1.7210907697
507354 0.3090273826 1.7211129206
507601 0.4999724600 1.7211892503
508888 0.4044046987 1.7218327149
508994 0.3250429891 1.7218755818
509183 0.2468514776 1.7219370149
509228 0.2695816408 1.7219481232
509245 0.2839389478 1.7219527061
509257 0.2209358158 1.7219561134
510088 0.2183019389 1.7221397110
510517 0.2183019389 1.7222333626
514705 0.1227686173 1.7231476111
514903 0.0369724506 1.7231719193
515320 0.0196371381 1.7231873368
516366 0.0202497040 1.7232078772
517138 0.0229502008 1.7232235100
518381 0.0644608179 1.7232520371
518590 0.1355806811 1.7232655094
520464 0.1358993856 1.7235195876
520720 0.1167647702 1.7235543778
520795 0.0937233040 1.7235631352
521732 0.0937233040 1.7236509539
522254 0.1231588274 1.7236998775
523267 0.1375307650 1.7238246374
523490 0.1534583145 1.7238553068
523909 0.1206651810 1.7239196058
523911 0.0867124995 1.7239198471
524545 0.0811856726 1.7239748228
524640 0.0747190813 1.7239825355
524713 0.0705071724 1.7239879900
524930 0.0669761826 1.7240032900
525260 0.0635741371 1.7240253922
525337 0.0604296118 1.7240302874
525431 0.0563054611 1.7240359678
526043 0.0517279828 1.7240704267
526120 0.0517279828 1.7240744098
526382 0.0470269810 1.7240879625
526479 0.0424701677 1.7240925241
526526 0.0367128072 1.7240945202
527229 0.0331161948 1.7241203293
531023 0.0327310893 1.7242459722
531088 0.0325183703 1.7242480997
531749 0.0323585481 1.7242695943
531920 0.0321106677 1.7242751276
532225 0.0320054913 1.7242849214
535079 0.0319540733 1.7243762651
537828 0.0319665413 1.7244641068
539760 0.0319665413 1.7245258662
540350 0.0320863561 1.7245447264
540569 0.0325496332 1.7245517533
543722 0.0542501610 1.7246543823
544060 0.0964643428 1.7246727189
544990 0.3264670277 1.7247624307
545061 0.5494296335 1.7247856099
546561 1.3407695966 1.7256097543
546674 1.5385906944 1.7257612613
547007 1.2591784603 1.7262736120
547252 0.4811443956 1.7265821107
547485 0.3572690817 1.7266942174
547768 0.3477689297 1.7267953245
549011 0.2079773225 1.7272276013
549219 0.0760756770 1.7272708606
549802 0.0249928213 1.7273152127
554036 0.0250014243 1.7274210323
554959 0.0250776161 1.7274441086
556025 0.0250891565 1.7274708414
559358 0.0516057824 1.7275544635
560251 0.0984121737 1.7276005475
561244 0.1958570960 1.7276982708
561549 0.2798861053 1.7277580072
562106 0.3353262459 1.7279139037
563011 0.7725850688 1.7282173740
564619 1.1158240328 1.7294596908
564789 1.0938740117 1.7296493809
564850 0.7857006035 1.7297161072
565708 0.7861601371 1.7303902383
565715 0.8099283853 1.7303957414
565912 0.8572741372 1.7305552973
566592 0.3718738369 1.7311382437
567161 0.3374597034 1.7313498399
569247 0.3369297089 1.7320537809
571426 0.3370633589 1.7327879507
571615 0.3370818359 1.7328516557
573112 0.3371408842 1.7333562672
576425 1.0383241806 1.7344732150
576646 1.5362383855 1.7347026846
577113 1.6109779216 1.7354201079
579175 7.1367417777 1.7387419444
579655 7.1575219776 1.7421675805
579938 7.1835231393 1.7441931592
581830 6.2827920818 1.7577843849
583572 3.4264446859 1.7687290088
583697 0.5630876835 1.7691573143
586077 0.2339874285 1.7704974630
589678 0.2224225963 1.7713400518
590176 0.2127396046 1.7714508182
590867 0.2128756513 1.7715978213
591736 0.2096479170 1.7717828102
594738 0.2086351604 1.7724121733
594907 0.2076829780 1.7724474326
594936 0.2064686325 1.7724534554
595248 0.2056420587 1.7725178736
595787 0.2047122977 1.7726287147
595817 0.2067753833 1.7726348561
595982 0.2271396747 1.7726689740
596255 0.4463864847 1.7727309831
596297 0.6213764158 1.7727497314
596685 0.2017918688 1.7729908254
600568 0.3777881065 1.7737743832
600737 0.6594173195 1.7738382294
602670 0.3058407576 1.7751128831
604480 0.2310734677 1.7756664549
604565 0.1716894142 1.7756860961
608201 0.1716148579 1.7763103588
608728 0.1713597637 1.7764007999
609123 0.1710119617 1.7764684870
610916 0.1707226457 1.7767751114
614127 0.1706392707 1.7773233018
619034 0.1705807452 1.7781606287
620645 0.1704830253 1.7784354343
621143 0.1704830253 1.7785203349
623976 0.1704830253 1.7790033133
624209 0.1708592553 1.7790430358
627290 0.1690539654 1.7795694532
631011 0.1682798349 1.7801985030
631479 0.1675436158 1.7802772580
632356 0.1675436158 1.7804241937
632502 0.1673197736 1.7804486551
634593 0.1673197736 1.7807985207
634884 0.1673197736 1.7808472108
634979 0.1672034268 1.7808631062
639270 0.1798885539 1.7815805761
640104 0.2719479946 1.7817306031
640166 0.3776236945 1.7817474639
642766 0.5572488536 1.7827292855
644926 1.4252332526 1.7839329430
645414 44.4348831229 1.7846284568
646770 44.4348831229 1.8448821584
647748 13.6007039473 1.8883394741
647872 6.5560621981 1.8900259613
650443 4.2437848034 1.9068815973
650458 2.1067555686 1.9069452540
652759 2.2825177959 1.9117928986
653612 2.2855469805 1.9137398863
657697 2.2801721696 1.9230763457
658776 2.2748733320 1.9255366515
659283 2.2660690814 1.9266900122
662532 2.1928443740 1.9340524707
666202 2.1787132004 1.9421002095
667764 1.0561598504 1.9455033596
673882 1.0571561182 1.9519649455
674780 1.0570664120 1.9529142717
676941 1.0587658606 1.9551985922
678908 1.0772850356 1.9572811847
679033 1.1035847950 1.9574158453
680488 1.6204384860 1.9590215612
680523 2.1044864859 1.9590782765
680637 2.2837250373 1.9593181880
681097 2.3013549054 1.9603687015
681349 2.3444628195 1.9609486429
681909 2.3455004095 1.9622615421
682051 2.3502193685 1.9625946032
682112 2.3661323728 1.9627379666
682518 3.8773073126 1.9636986163
682800 23.6371149602 1.9647920170
683677 28.0312472999 1.9855217668
685603 3.5539641587 2.0395099491
690156 3.5054968669 2.0556911479
690979 1.9121206043 2.0585761718
692137 1.8854333852 2.0607904075
692488 1.8702654172 2.0614521946
692524 1.8463991394 2.0615195242
693582 1.8074230430 2.0634730144
693631 1.7823257374 2.0635615782
696452 1.7906967377 2.0685895191
696565 1.7959427181 2.0687918678
696805 1.8016851600 2.0692228941
698753 1.8080791915 2.0727325768
701350 1.8253658379 2.0774281584
701870 1.8524420621 2.0783773486
702076 1.8519571298 2.0787589517
702861 1.7235346334 2.0802127381
703102 0.9289731390 2.0806281099
710822 0.9291011753 2.0877997825
714985 0.9291158225 2.0916676307
715172 0.9291885251 2.0918413754
716217 0.9316029874 2.0928123774
719393 0.9719813807 2.0957711485
721801 1.4622636720 2.0981116797
722084 2.4101350774 2.0985255003
725000 2.4673468975 2.1055534542
726475 18.3795437083 2.1091927908
727793 21.6845830599 2.1334170294
727796 24.9573236299 2.1334820832
727988 25.0697348454 2.1382738893
728090 25.0761754701 2.1408310023
728157 25.0761754701 2.1425111060
728283 25.0761754701 2.1456707041
728698 25.0761754701 2.1560773170
729166 25.0761754701 2.1678129671
729420 24.2989605829 2.1741823157
729649 18.6960677753 2.1797467776
729702 18.6960677753 2.1807376692
729748 17.5054439085 2.1815976883
729799 12.5916039567 2.1824904660
729868 9.6381814741 2.1833592867
730330 9.6241456743 2.1878121265
731167 9.6071078678 2.1958675364
731386 9.5903557498 2.1979714930
731713 9.5705547523 2.2011075394
733104 1.9631736462 2.2144201810
733578 1.9396093527 2.2153507253
734534 2.0101139873 2.2172049919
734903 1.9937566474 2.2179467239
735146 1.9734157656 2.2184312068
735512 2.2805180563 2.2191534770
735987 2.2603482257 2.2202367231
736035 2.2604286309 2.2203452198
737281 2.2643514585 2.2231617138
737318 2.2172536279 2.2232454949
737495 1.8822995916 2.2236379487
737553 1.4991474893 2.2237471221
738088 1.2609459396 2.2245491660
739867 1.2826261780 2.2267923889
739897 1.2805957313 2.2268308676
739957 1.3033953159 2.2269077034
740121 1.3019292778 2.2271214602
740755 1.3018871091 2.2279468834
741583 1.3018561910 2.2290248459
741961 1.3018561910 2.2295169475
742585 1.3451967729 2.2303293058
742841 1.3451972807 2.2306736762
743122 1.3451972807 2.2310516766
743255 1.3451972807 2.2312305879
744817 1.3453194095 2.2333317860
745515 5.3199379514 2.2342708190
746537 5.3216185088 2.2397077955
746547 5.3230341453 2.2397610117
746597 5.3223334568 2.2400271634
746683 5.3212986951 2.2404848841
746800 5.3216193713 2.2411074761
747193 4.3672206910 2.2431988725
747318 3.1711345954 2.2437447751
747343 1.9190453290 2.2438240534
750760 1.9195012349 2.2503814313
750808 1.9191137811 2.2504735674
751502 1.9195113233 2.2518054323
753933 1.9157986172 2.2564717644
756393 1.9062732162 2.2611846290
758624 1.9427810705 2.2654375245
759154 2.0938641820 2.2664671985
759241 2.2972529058 2.2666493647
759443 2.7161901923 2.2671134097
759500 3.0233440035 2.2672682326
759882 3.0247258141 2.2684231500
760074 3.0276612906 2.2690038973
760549 3.0274247929 2.2704420365
760625 3.0243618994 2.2706721207
760744 3.0241572504 2.2710320198
761070 3.0237747427 2.2720178951
761168 3.0238216342 2.2723142250
761279 3.0234808386 2.2726498692
761920 3.0225512965 2.2745879204
762373 3.0686936037 2.2759571362
762418 3.1345374088 2.2760952274
762551 4.0308021497 2.2765121208
763000 6.9233812963 2.2783219510
763845 21.6435412392 2.2841722082
763866 33.7089331053 2.2846267226
765271 33.7089331053 2.3319877736
767074 33.7089331053 2.3927649800
767075 33.7089331053 2.3927986889
767142 33.7007923642 2.3950571874
768011 33.7007923642 2.4243431760
769482 33.4388782534 2.4739170416
770573 12.8934490741 2.5103988577
773357 12.9801732752 2.5462942200
773713 13.0632340953 2.5509151616
773781 13.1946379290 2.5518034616
774773 13.1215802925 2.5648925424
774976 11.7828383673 2.5675562232
777859 8.7998879672 2.6015261462
778417 8.1994939183 2.6064364837
779117 8.1193074014 2.6121761294
779908 8.1159638892 2.6185985016
779934 4.0770920798 2.6188095166
780487 2.0880636392 2.6210641486
780540 1.3103068107 2.6211748159
780672 1.2388166757 2.6213477764
780737 1.2104787907 2.6214282995
782252 1.2104959608 2.6232621749
782768 1.3709072549 2.6238867908
782983 2.7616626978 2.6241815359
783005 4.1770962470 2.6242422924
783015 5.5515998972 2.6242840634
783267 7.7651366305 2.6256830666
783291 8.1126983106 2.6258694299
783347 8.1576420018 2.6263237410
783370 8.2739072645 2.6265113667
783381 8.4861102829 2.6266023797
783425 9.5912232019 2.6269757686
783466 12.5707491293 2.6273690087
784010 12.5787147687 2.6342074962
784547 10.2859246033 2.6409622661
784925 8.1205148943 2.6448503456
786131 8.1273135823 2.6546436865
786207 8.1297021347 2.6552613624
786328 8.1267496817 2.6562450563
786714 8.1255071785 2.6593819817
787555 9.2159476649 2.6662155332
787647 11.6614053681 2.6670634004
787744 14.3327049298 2.6681945567
793231 14.3156683015 2.7468381087
793798 13.0495940331 2.7549550926
794264 5.5649292705 2.7610362034
794474 1.6961576735 2.7622048386
794926 1.5458204179 2.7629715019
795019 1.3860048995 2.7631152632
796805 1.3773870023 2.7655906679
796976 1.3728644600 2.7658262011
797292 1.3691268747 2.7662600262
800382 1.4098976942 2.7704906283
804007 18.4054399760 2.7756015074
807976 18.5181737227 2.8486526987
808283 18.5181737227 2.8543377780
808999 18.5181737227 2.8675967904
809010 18.5181737227 2.8678004903
809375 12.5615854776 2.8745596237
810212 12.5605608961 2.8850736708
810301 12.5601035284 2.8861915607
810336 12.5600299160 2.8866311643
812249 12.6747184910 2.9106585016
814214 13.0969533321 2.9355643234
816969 13.1118306360 2.9716464298
819529 13.1374474020 3.0052127162
819836 13.1491321358 3.0092459126
820858 13.0989502420 3.0226843256
821346 12.8863882872 3.0290766134
824676 1.3817949455 3.0719882864
825901 1.3820931916 3.0736809852
826460 1.3878361181 3.0744535753
827200 1.4003068897 3.0754805740
827403 1.3999859453 3.0757648363
827941 1.4307018455 3.0765180287
828226 1.4849427967 3.0769257787
831360 1.5146475471 3.0815795895
842940 1.5188058763 3.0991192081
843052 1.5232260741 3.0992893143
848580 1.5265497702 3.1077097081
849072 1.5357278105 3.1084607705
851252 1.9117801315 3.1118086572
851733 2.5099312408 3.1127282234
854375 3.4021315544 3.1193594618
854657 3.5981888785 3.1203188629
854979 3.6638708861 3.1214774797
855252 3.6755747126 3.1224777164
855545 3.6853698346 3.1235546598
856201 3.6926449689 3.1259722624
856403 3.6734019188 3.1267181767
858044 7.9249549167 3.1327462293
860330 8.4230051377 3.1508626762
862118 8.4213597758 3.1659230094
863896 8.4189483802 3.1808961871
870019 7.4956695499 3.2324454080
870666 6.5216696576 3.2372951062
872514 3.8055953464 3.2493471517
874414 3.5487698274 3.2565777829
875467 4.2653997902 3.2603146375
875926 6.0959345934 3.2622724560
875961 7.9071228134 3.2624858137
876374 8.6287167201 3.2657514554
876491 9.0615302137 3.2667610153
876914 9.1168299473 3.2705940426
877269 9.1234951109 3.2738305172
877283 9.1302549358 3.2739582461
877626 15.1547171554 3.2770899236
877701 17.4634432008 3.2782265274
877752 20.4787466354 3.2791171630
877966 20.5659501713 3.2834996148
878687 20.5659501713 3.2983276648
878743 20.5659501713 3.2994793580
878773 20.5659501713 3.3000963365
883050 8.8736329867 3.3880569054
883601 8.8609419845 3.3929462772
887820 10.0964928193 3.4303305914
888189 11.1367242231 3.4340561973
888396 11.1367242231 3.4363614992
888942 10.7028917661 3.4424421506
888983 10.7028917661 3.4428809692
889829 10.6475702696 3.4519356156
890125 8.7434866177 3.4550872964
891296 1.1160407822 3.4653259193
891810 1.1145284340 3.4658995642
892314 1.1309198229 3.4664612865
893983 1.1450116016 3.4683487917
894899 1.1991066499 3.4693976224
895040 1.2739489675 3.4695666964
895321 1.7833144464 3.4699246761
895562 1.5612435395 3.4703544548
896647 0.8771479716 3.4720484041
896941 0.7648088060 3.4723062856
897147 0.7410294367 3.4724638362
897229 0.7254181877 3.4725246006
897317 0.7189151764 3.4725884374
897425 0.7179236670 3.4726660803
897454 0.7156648688 3.4726869000
897528 0.7170102793 3.4727398592
897557 0.7198518583 3.4727606525
897708 0.7441848844 3.4728693502
898170 1.0811257424 3.4732131636
898239 1.0821619877 3.4732877613
898457 1.6250367428 3.4735236726
899093 7.5117245493 3.4745571959
899115 12.4490297312 3.4747224539
900206 12.5615693635 3.4883043453
900410 12.5182378853 3.4908669055
900487 12.4547320513 3.4918308098
900753 4.2651138299 3.4951437685
906265 3.8945645544 3.5186530759
906971 1.2921943668 3.5214026385
907899 0.2341365024 3.5226017949
908650 0.2255669523 3.5227776314
910452 0.2257273919 3.5231841031
912064 0.2258562327 3.5235479756
917163 1.0007419690 3.5246996165
917487 1.2371893880 3.5250238569
917749 1.2122259769 3.5253480006
917847 1.0119946445 3.5254667987
922189 2.6198698258 3.5298608794
925403 2.5879920955 3.5382811411
927963 2.6107274500 3.5449064008
927989 2.6259314280 3.5449742797
928362 2.6377968534 3.5459537522
933492 6.5602635621 3.5594856500
933901 7.6168680934 3.5621687978
933971 8.3582585333 3.5627019786
933990 9.1203422507 3.5628607855
937640 7.9566129088 3.5961500347
937714 6.4057587086 3.5967388241
937815 2.3323302228 3.5973858057
940350 0.7297558387 3.6032982628
941485 0.6539317972 3.6041265357
941562 0.5983189182 3.6041768884
942616 0.5986902874 3.6048075166
943785 0.5997005777 3.6055073855
944010 0.6015069840 3.6056423182
944302 0.6049280004 3.6058179582
944343 0.6107963005 3.6058427602
945519 0.6266326913 3.6065610567
945620 0.6459236166 3.6066243466
946028 0.6674259831 3.6068878834
946377 0.6876409841 3.6071208151
947770 0.6593143484 3.6080786990
948460 0.6461977913 3.6085336259
948760 0.6368882495 3.6087274852
949596 0.6856733079 3.6092599238
950158 1.0948884530 3.6096452722
950177 1.5205892488 3.6096660751
950330 5.7257956439 3.6098987252
950361 11.2897456437 3.6100762249
950461 11.4175228335 3.6112051995
950858 12.5921778403 3.6157379560
951464 12.6183091367 3.6233688158
951702 11.5204869575 3.6263719734
953196 6.4536280305 3.6435835809
953440 5.1304965792 3.6451582661
953478 3.8323840712 3.6453532250
953908 3.7980167397 3.6470011502
954290 3.8904112109 3.6484519925
954904 4.0177640484 3.6508407050
955906 4.0450660278 3.6548665046
956121 4.0472781612 3.6557361938
957228 4.0620054790 3.6602165307
960654 4.0651398354 3.6741329615
965242 4.0652287004 3.6927838231
966434 4.0654137680 3.6976295757
966645 4.0614555429 3.6984873780
966933 4.0629226731 3.6996570772
969546 4.0891538077 3.7102734941
971144 4.0845405455 3.7168079619
971362 4.0838084553 3.7176983917
972913 4.0580551820 3.7240323787
973268 4.0544630978 3.7254729882
973848 2.6794025796 3.7278245768
974582 0.7429833169 3.7297912583
980389 0.7472449835 3.7341057625
983882 0.8149136829 3.7367158892
983909 0.8876907337 3.7367378919
984938 0.8710043055 3.7376513256
985968 0.9286581354 3.7385484601
989709 3.0545274165 3.7420225701
994063 3.1243772310 3.7553219825
995559 3.1252067102 3.7599960509
995974 3.1252067102 3.7612930116
1000821 3.1267916503 3.7764408886
1004996 3.1530854703 3.7894952437
1005593 3.3421315074 3.7913776357
1005611 3.5803350404 3.7914377941
1006780 10.9697775544 3.7956232058
1009127 11.0237454680 3.8213692737
1011264 11.0283629043 3.8449270177
1012363 11.0297985138 3.8570471886
1015143 3.4805524178 3.8877100284
1018374 3.4804431733 3.8989556933
1018664 3.4801109051 3.8999650218
1019447 3.4799961351 3.9026899487
1020053 3.4796675328 3.9047988263
1020113 3.4784159389 3.9050076064
1020188 3.4793762450 3.9052684876
1022157 3.4799744742 3.9121193794
1025021 3.5338118920 3.9220860263
1026950 7.9227608112 3.9289027494
1028876 8.5736352491 3.9441619867
1031081 8.3284508085 3.9630668525
1031274 6.2389251058 3.9646742435
1031457 4.5377466169 3.9658159668
